ID,Age,Education,Marital_Status,Income,Dependents,Dt_Customer,Recency,RecencyScore,Frequency,FrequencyScore,Monetary,MonetaryScore,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,Web,Catalog,Store,NumWebVisitsMonth,Complain,1st Campaign,2nd Campaign,3rd Campaign,4th Campaign,5th Campaign,6th Campaign,Segment
6935,63,Master,Married,78497.0,0,2013-12-01,44,3.0,25,4.0,978,4.0,207,26,447,75,0,223,1,5,7,12,2,0,1,0,0,0,0,0,Need Attention
7698,38,Doctoral,Married,51650.0,1,2014-05-11,81,1.0,10,2.0,191,2.0,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,Hibernating
3559,26,Master,Married,16248.0,1,2014-05-10,77,1.0,9,2.0,57,1.0,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,Hibernating
10796,30,Master,Married,30477.0,1,2014-01-22,16,4.0,6,1.0,66,1.0,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,Promising
3518,31,Bachelor,Married,25271.0,1,2012-12-05,45,3.0,5,0.0,50,1.0,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,Promising
5823,44,Doctoral,Single,32303.0,1,2014-03-08,63,2.0,7,1.0,39,1.0,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,Hibernating
6982,38,Bachelor,Married,74068.0,0,2013-03-19,14,4.0,24,4.0,1581,5.0,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,Need Attention
5602,25,Doctoral,Together,66973.0,0,2013-05-17,98,0.0,28,5.0,1282,4.0,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,Can't Lose
1324,26,Bachelor,Married,38872.0,1,2013-05-30,93,0.0,8,1.0,91,1.0,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,Hibernating
326,41,Bachelor,Married,51148.0,2,2013-02-18,38,3.0,16,3.0,315,2.0,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,Need Attention
6999,34,Master,Married,69661.0,0,2014-05-13,80,1.0,23,4.0,834,3.0,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,At Risk
9938,60,Bachelor,Married,80067.0,0,2013-09-19,82,1.0,17,3.0,1600,5.0,519,17,813,27,173,51,1,4,6,6,2,0,0,0,0,0,1,0,At Risk
6422,60,Bachelor,Married,86718.0,0,2013-01-17,20,4.0,17,3.0,1270,4.0,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,Need Attention
3182,41,Doctoral,Single,46854.0,2,2014-03-31,81,1.0,15,2.0,263,2.0,96,1,79,7,1,79,6,5,1,3,8,0,0,0,1,0,0,1,Hibernating
7300,62,Bachelor,Divorced,69142.0,1,2014-06-29,50,2.0,19,3.0,535,3.0,448,4,34,6,4,39,3,8,1,7,5,0,0,0,0,1,0,0,At Risk
10424,46,Bachelor,Single,75922.0,0,2013-12-09,60,2.0,18,3.0,1295,4.0,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,At Risk
2798,37,Doctoral,Together,102160.0,0,2012-11-02,54,2.0,26,5.0,1240,4.0,763,29,138,76,176,58,0,7,9,10,4,0,1,0,0,1,1,1,Can't Lose
1030,49,Doctoral,Single,40637.0,2,2013-07-17,72,1.0,6,1.0,38,1.0,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,Hibernating
624,30,Master,Single,18890.0,0,2012-11-10,5,5.0,4,0.0,35,1.0,6,4,1,7,2,15,1,0,1,2,6,0,0,0,1,0,0,1,New Customer
5176,26,Bachelor,Together,29604.0,1,2013-12-08,88,1.0,5,0.0,53,1.0,7,6,13,7,6,14,1,1,0,3,9,0,0,0,1,0,0,0,Hibernating
5552,51,Master,Divorced,48721.0,2,2013-05-13,50,2.0,17,3.0,293,2.0,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,At Risk
380,60,Bachelor,Divorced,64497.0,1,2012-09-10,17,4.0,29,5.0,1804,5.0,1170,48,320,42,32,192,5,11,4,9,8,0,0,0,1,0,0,1,Loyal
2677,58,Bachelor,Together,46097.0,1,2013-03-31,11,4.0,15,2.0,241,2.0,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,Promising
6521,60,Bachelor,Together,77972.0,0,2014-03-18,18,4.0,20,4.0,1101,4.0,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,Need Attention
6927,46,Doctoral,Married,44377.0,2,2012-10-05,70,1.0,19,3.0,264,2.0,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,At Risk
2877,40,Master,Together,46014.0,2,2013-01-21,21,4.0,26,5.0,541,3.0,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,Need Attention
0,29,Bachelor,Married,70951.0,0,2013-05-04,66,2.0,17,3.0,1198,4.0,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,At Risk
1584,37,Bachelor,Married,41443.0,1,2014-04-01,79,1.0,20,4.0,482,3.0,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,At Risk
7264,36,Master,Single,52195.0,3,2014-05-12,2,5.0,4,0.0,17,0.0,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,New Customer
6274,66,Master,Married,83790.0,0,2013-11-15,81,1.0,25,4.0,1615,5.0,1076,16,417,42,48,16,1,8,10,6,3,0,0,0,0,1,1,0,Can't Lose
1377,60,Master,Widow,44551.0,1,2013-08-31,24,4.0,12,2.0,285,2.0,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,Promising
454,34,Bachelor,Together,69508.0,1,2012-11-14,48,3.0,28,5.0,1135,4.0,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,Loyal
1755,26,Master,Together,45204.0,1,2014-04-11,93,0.0,7,1.0,114,2.0,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,Hibernating
2075,45,Bachelor,Married,72460.0,0,2013-11-14,56,2.0,16,3.0,1047,4.0,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,At Risk
4785,44,Doctoral,Together,77622.0,2,2014-04-14,3,5.0,22,4.0,714,3.0,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,Need Attention
9076,34,Doctoral,Married,30732.0,1,2013-01-05,44,3.0,13,2.0,185,2.0,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,Promising
7079,52,Bachelor,Divorced,63887.0,1,2012-09-08,38,3.0,32,5.0,1245,4.0,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,Loyal
4653,36,Bachelor,Together,42011.0,1,2013-03-26,46,3.0,12,2.0,189,2.0,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,Promising
709,62,Bachelor,Divorced,51537.0,1,2012-12-09,27,4.0,18,3.0,1103,4.0,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,Need Attention
460,42,Doctoral,Married,79930.0,0,2012-08-08,72,1.0,17,3.0,1753,5.0,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,At Risk
3726,28,Doctoral,Together,34320.0,1,2014-02-16,66,2.0,4,0.0,17,0.0,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,Hibernating
5341,52,Master,Divorced,81975.0,1,2013-01-05,2,5.0,14,2.0,1588,5.0,983,76,184,180,138,27,1,6,3,4,7,0,0,0,0,0,1,0,Need Attention
1606,43,Bachelor,Together,38590.0,1,2013-05-15,65,2.0,4,0.0,22,0.0,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,Hibernating
9617,63,Bachelor,Single,15033.0,0,2014-04-16,37,3.0,5,0.0,19,0.0,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,Promising
3233,49,Doctoral,Married,62745.0,1,2013-03-23,89,1.0,29,5.0,1117,4.0,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,Can't Lose
89,39,Master,Married,22212.0,1,2013-12-09,49,3.0,8,1.0,69,1.0,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,Promising
2936,32,Master,Together,23661.0,1,2013-12-04,46,3.0,5,0.0,23,0.0,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,Promising
9449,56,Doctoral,Single,79761.0,1,2013-10-04,32,3.0,19,3.0,605,3.0,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,Need Attention
7297,41,Bachelor,Single,7500.0,1,2013-12-26,54,2.0,11,2.0,57,1.0,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,Hibernating
313,46,Bachelor,Widow,73455.0,0,2013-10-28,98,0.0,22,4.0,2088,5.0,901,61,757,186,163,20,1,6,5,10,3,0,0,0,0,1,0,0,Can't Lose
9940,56,Bachelor,Together,64961.0,1,2012-12-23,97,0.0,16,3.0,1009,4.0,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,At Risk
9529,24,Bachelor,Married,73687.0,0,2013-11-28,8,5.0,22,4.0,1627,5.0,559,153,503,218,13,181,1,3,9,9,2,0,1,0,0,0,0,1,Best
6439,56,Bachelor,Married,61074.0,1,2012-08-17,37,3.0,31,5.0,1102,4.0,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,Loyal
7411,50,Doctoral,Married,31686.0,2,2014-06-05,31,3.0,6,1.0,17,0.0,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,Promising
9265,61,Bachelor,Married,75027.0,1,2013-01-09,74,1.0,21,4.0,1390,4.0,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,Can't Lose
8932,45,Master,Together,65176.0,1,2012-10-29,57,2.0,25,4.0,1531,4.0,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,Can't Lose
10236,39,Master,Single,31160.0,1,2013-09-16,59,2.0,7,1.0,64,1.0,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,Hibernating
6340,29,Bachelor,Single,29938.0,1,2013-10-27,52,2.0,6,1.0,26,0.0,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,Hibernating
10089,40,Bachelor,Divorced,102692.0,0,2013-04-05,5,5.0,29,5.0,1112,4.0,168,148,444,32,172,148,1,6,9,13,2,0,1,1,0,1,1,1,Best
10992,47,Bachelor,Together,75702.0,2,2012-08-29,77,1.0,26,5.0,1148,4.0,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,Can't Lose
5304,40,Doctoral,Single,30899.0,1,2012-10-13,35,3.0,6,1.0,33,0.0,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,Promising
3406,50,Bachelor,Single,45989.0,1,2012-10-22,97,0.0,16,3.0,322,2.0,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,At Risk
3153,57,Doctoral,Single,40737.0,3,2013-12-08,24,4.0,4,0.0,17,0.0,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,Promising
1184,46,Doctoral,Divorced,69674.0,2,2013-05-22,46,3.0,25,4.0,845,3.0,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,Need Attention
4200,44,Master,Married,44159.0,1,2014-06-17,85,1.0,15,2.0,275,2.0,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,Hibernating
2387,62,Master,Together,43776.0,2,2013-02-03,9,5.0,17,3.0,275,2.0,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,Need Attention
6690,48,Master,Married,38179.0,2,2013-03-14,30,3.0,11,2.0,90,1.0,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,Promising
9703,44,Doctoral,Married,38097.0,2,2012-10-15,70,1.0,11,2.0,184,2.0,77,2,35,0,1,69,4,3,2,2,7,0,0,0,1,0,0,1,Hibernating
291,44,Bachelor,Married,72940.0,0,2013-06-19,13,4.0,13,2.0,981,4.0,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,Need Attention
4557,44,Bachelor,Together,22070.0,1,2013-10-04,11,4.0,8,1.0,67,1.0,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,Promising
2379,61,Bachelor,Single,69267.0,0,2012-09-22,31,3.0,14,2.0,1635,5.0,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,Need Attention
5726,31,Master,Single,31788.0,1,2014-03-20,15,4.0,10,2.0,60,1.0,16,7,23,0,8,6,3,3,0,4,5,1,0,0,0,0,0,0,Promising
3066,39,Doctoral,Together,61905.0,1,2014-02-04,2,5.0,12,2.0,231,2.0,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,Promising
6336,54,Bachelor,Married,29315.0,2,2014-04-06,55,2.0,10,2.0,48,1.0,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,Hibernating
10967,51,Bachelor,Divorced,33378.0,2,2013-02-06,38,3.0,9,2.0,99,2.0,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,Promising
2304,51,Doctoral,Together,66313.0,1,2013-09-16,86,1.0,23,4.0,770,3.0,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,At Risk
3445,58,Bachelor,Single,60714.0,0,2013-01-17,56,2.0,23,4.0,957,4.0,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,Can't Lose
7828,33,Master,Together,77882.0,0,2014-04-30,29,3.0,12,2.0,818,3.0,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,Need Attention
3762,28,Doctoral,Single,69867.0,0,2013-04-02,30,3.0,17,3.0,925,4.0,196,0,512,33,130,54,1,3,5,8,1,0,1,0,0,0,0,1,Need Attention
4669,33,Basic,Married,24480.0,1,2013-02-11,46,3.0,10,2.0,102,2.0,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,Promising
10144,38,Bachelor,Together,51369.0,1,2012-10-25,84,1.0,16,3.0,576,3.0,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,At Risk
1672,40,Doctoral,Together,65640.0,1,2014-03-01,74,1.0,15,2.0,461,3.0,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,At Risk
8962,39,Master,Married,44319.0,2,2014-04-17,18,4.0,7,1.0,37,1.0,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,Promising
9974,40,Bachelor,Married,30631.0,1,2013-07-12,75,1.0,7,1.0,70,1.0,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,Hibernating
10983,62,Bachelor,Together,75278.0,0,2013-01-29,17,4.0,23,4.0,930,4.0,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,Need Attention
8148,58,Master,Together,50898.0,2,2013-01-08,88,1.0,33,5.0,859,3.0,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,At Risk
10102,48,Bachelor,Widow,79946.0,0,2014-05-12,19,4.0,22,4.0,1478,4.0,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,Need Attention
4697,65,Master,Divorced,35416.0,0,2013-06-13,62,2.0,16,3.0,390,2.0,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,At Risk
9262,30,Master,Together,32414.0,0,2013-07-04,11,4.0,5,0.0,52,1.0,20,6,5,0,9,12,1,1,0,3,7,0,0,0,1,0,0,0,Promising
7254,45,Bachelor,Together,38361.0,1,2013-12-27,74,1.0,10,2.0,137,2.0,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,Hibernating
4543,34,Bachelor,Married,82497.0,0,2012-10-31,32,3.0,19,3.0,1919,5.0,777,129,573,216,21,203,1,2,7,9,4,0,0,0,0,0,1,0,Need Attention
4927,43,Bachelor,Together,16626.0,2,2014-01-15,76,1.0,9,2.0,68,1.0,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,Hibernating
2926,62,Master,Together,55951.0,1,2012-08-23,62,2.0,23,4.0,1374,4.0,1241,0,80,0,13,40,3,3,6,11,8,0,0,1,0,1,0,0,Can't Lose
2874,26,Master,Divorced,35388.0,1,2013-03-07,20,4.0,5,0.0,32,0.0,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,Promising
7119,32,Bachelor,Single,68627.0,0,2013-01-12,45,3.0,12,2.0,825,3.0,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,Need Attention
3924,49,Doctoral,Divorced,57912.0,1,2014-03-17,34,3.0,28,5.0,916,4.0,801,0,80,0,0,35,5,8,3,12,5,0,0,0,0,1,0,0,Loyal
5827,56,Bachelor,Divorced,35246.0,2,2014-04-16,53,2.0,11,2.0,62,1.0,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,Hibernating
5596,58,Master,Together,58821.0,1,2013-10-12,44,3.0,21,4.0,728,3.0,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,Need Attention
10812,36,Doctoral,Married,46377.0,1,2014-03-01,89,1.0,7,1.0,90,1.0,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,Hibernating
1717,26,Bachelor,Single,39747.0,1,2014-04-13,43,3.0,13,2.0,273,2.0,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,Promising
9491,30,Bachelor,Together,23976.0,1,2013-12-27,68,2.0,10,2.0,66,1.0,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,Hibernating
9274,53,Master,Married,80950.0,0,2013-03-28,44,3.0,23,4.0,1213,4.0,525,147,112,219,147,63,1,6,7,9,2,0,1,0,0,0,0,0,Need Attention
6609,48,Bachelor,Widow,27038.0,0,2012-09-18,64,2.0,7,1.0,107,2.0,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,Hibernating
6963,67,Bachelor,Single,77457.0,0,2014-03-05,85,1.0,18,3.0,1157,4.0,675,11,400,15,45,11,1,2,5,10,1,0,0,0,0,0,1,0,At Risk
4440,50,Master,Married,64100.0,1,2013-09-10,93,0.0,18,3.0,546,3.0,509,0,27,0,0,10,1,8,3,6,7,0,0,0,0,1,0,0,At Risk
1379,22,Master,Together,42670.0,0,2013-04-27,12,4.0,11,2.0,241,2.0,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,Promising
10032,38,Bachelor,Divorced,12571.0,1,2014-01-18,86,1.0,11,2.0,53,1.0,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,Hibernating
2437,25,Bachelor,Married,71626.0,0,2013-06-03,69,2.0,24,4.0,1611,5.0,861,138,461,60,30,61,1,6,5,12,3,0,1,0,0,1,0,0,Can't Lose
6320,38,Master,Single,70893.0,0,2013-02-06,42,3.0,23,4.0,1508,4.0,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,Need Attention
3050,48,Bachelor,Married,54198.0,2,2013-12-17,13,4.0,16,3.0,235,2.0,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,Need Attention
231,58,Master,Together,28839.0,2,2014-03-11,86,1.0,7,1.0,32,0.0,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,Hibernating
9478,29,Bachelor,Single,66503.0,1,2012-08-14,30,3.0,15,2.0,401,3.0,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,Need Attention
113,63,Bachelor,Married,30833.0,2,2013-07-16,33,3.0,6,1.0,28,0.0,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,Promising
2863,44,Bachelor,Single,60199.0,3,2013-08-23,67,2.0,21,4.0,1052,4.0,738,20,172,52,50,20,6,2,3,10,7,0,1,0,0,1,0,0,Can't Lose
1802,43,Bachelor,Married,64795.0,1,2013-01-17,23,4.0,21,4.0,680,3.0,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,Need Attention
8275,49,Doctoral,Divorced,47025.0,2,2014-02-09,6,5.0,4,0.0,20,0.0,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,New Customer
9750,53,Doctoral,Divorced,64325.0,1,2013-02-07,41,3.0,23,4.0,1307,4.0,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,Need Attention
2607,61,Bachelor,Single,40464.0,1,2013-01-11,78,1.0,24,4.0,630,3.0,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,At Risk
7214,57,Bachelor,Married,62187.0,0,2013-07-05,49,3.0,18,3.0,1283,4.0,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,Need Attention
5835,38,Doctoral,Divorced,14849.0,1,2013-07-02,39,3.0,9,2.0,65,1.0,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,Promising
3896,30,Bachelor,Married,27255.0,1,2013-11-07,3,5.0,5,0.0,37,1.0,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,New Customer
10350,64,Doctoral,Married,54432.0,3,2013-05-09,37,3.0,5,0.0,38,1.0,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,Promising
7786,28,Doctoral,Single,29999.0,1,2013-02-13,22,4.0,12,2.0,160,2.0,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,Promising
2861,31,Bachelor,Single,24072.0,1,2013-04-16,79,1.0,4,0.0,23,0.0,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,Hibernating
10675,58,Doctoral,Married,66334.0,1,2013-04-03,82,1.0,19,3.0,1161,4.0,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,At Risk
9592,31,Bachelor,Together,22010.0,1,2013-06-30,51,2.0,7,1.0,33,0.0,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,Hibernating
10151,54,Bachelor,Divorced,62204.0,2,2012-09-12,38,3.0,22,4.0,946,4.0,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,Need Attention
7381,46,Bachelor,Divorced,75693.0,0,2012-12-06,10,4.0,22,4.0,1442,4.0,797,153,293,72,97,30,1,11,4,6,4,0,1,0,0,1,1,1,Need Attention
4099,42,Bachelor,Married,30675.0,1,2012-11-12,14,4.0,5,0.0,62,1.0,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,Promising
9560,49,Bachelor,Together,83003.0,0,2013-03-03,18,4.0,22,4.0,1674,5.0,856,61,570,40,25,122,1,7,6,8,3,0,0,0,0,0,1,1,Need Attention
11191,28,Bachelor,Divorced,41411.0,0,2013-12-07,11,4.0,8,1.0,139,2.0,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,Promising
8234,41,Basic,Together,27190.0,1,2013-08-15,13,4.0,4,0.0,18,0.0,1,6,7,0,1,3,1,1,0,2,8,0,0,0,1,0,0,1,Promising
1411,62,Bachelor,Divorced,82623.0,0,2013-11-10,58,2.0,16,3.0,940,4.0,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,At Risk
8553,49,Bachelor,Married,44300.0,2,2013-06-23,65,2.0,6,1.0,42,1.0,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,Hibernating
1826,44,Bachelor,Divorced,84835.0,0,2014-06-16,0,5.0,15,2.0,1190,4.0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,Need Attention
11030,38,Master,Married,33181.0,1,2014-01-03,90,0.0,4,0.0,16,0.0,9,0,3,0,0,4,1,1,0,2,6,0,0,0,1,0,0,0,Lost
2579,57,Bachelor,Married,71113.0,1,2013-12-17,95,0.0,26,5.0,835,3.0,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,At Risk
9185,48,Doctoral,Single,69759.0,0,2013-10-28,38,3.0,18,3.0,1029,4.0,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,Need Attention
11056,40,Bachelor,Married,72099.0,0,2012-10-27,18,4.0,18,3.0,1188,4.0,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,Need Attention
9365,38,Doctoral,Single,60000.0,1,2012-12-22,57,2.0,24,4.0,1277,4.0,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,Can't Lose
6201,36,Bachelor,Single,38643.0,2,2013-11-29,45,3.0,7,1.0,49,1.0,22,2,14,0,1,10,2,2,0,3,7,1,0,0,0,0,0,0,Promising
2061,59,Bachelor,Married,50737.0,1,2013-05-11,61,2.0,7,1.0,99,2.0,78,0,11,0,0,10,1,2,0,4,6,0,0,0,0,1,0,0,Hibernating
6184,45,Doctoral,Married,68462.0,0,2012-12-12,6,5.0,15,2.0,1670,5.0,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,Need Attention
6142,71,Master,Married,65073.0,0,2013-08-20,65,2.0,14,2.0,900,3.0,629,17,177,69,0,8,1,5,3,5,2,1,0,0,0,0,0,0,At Risk
7274,57,Bachelor,Married,78618.0,0,2012-09-28,87,1.0,22,4.0,2153,5.0,736,163,818,212,163,61,1,4,7,10,2,0,0,0,0,1,0,0,Can't Lose
9336,45,Doctoral,Widow,62187.0,1,2014-03-22,38,3.0,21,4.0,636,3.0,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,Need Attention
2958,36,Bachelor,Married,28442.0,2,2014-02-24,53,2.0,10,2.0,57,1.0,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,Hibernating
933,36,Doctoral,Married,37717.0,1,2012-11-23,31,3.0,4,0.0,25,0.0,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,Promising
5837,47,Bachelor,Married,51479.0,2,2012-12-28,67,2.0,22,4.0,494,3.0,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,At Risk
10704,45,Bachelor,Single,54803.0,1,2012-08-21,65,2.0,19,3.0,693,3.0,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,At Risk
5125,54,Bachelor,Married,79530.0,0,2013-05-17,64,2.0,26,5.0,1348,4.0,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,Can't Lose
4432,38,Bachelor,Divorced,31615.0,1,2013-03-16,82,1.0,7,1.0,51,1.0,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,Hibernating
5955,52,Bachelor,Together,72025.0,0,2012-11-17,27,4.0,16,3.0,1932,5.0,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,Need Attention
5680,30,Master,Married,35684.0,1,2014-04-22,66,2.0,5,0.0,30,0.0,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,Hibernating
10313,39,Bachelor,Married,48178.0,2,2012-10-28,69,2.0,16,3.0,254,2.0,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,At Risk
2557,44,Master,Single,29548.0,1,2013-08-29,52,2.0,5,0.0,29,0.0,7,1,6,3,1,11,1,1,1,2,4,0,0,0,1,0,0,0,Hibernating
1519,42,Doctoral,Single,38578.0,2,2013-06-22,2,5.0,9,2.0,73,1.0,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,Promising
1726,44,Bachelor,Single,22585.0,0,2013-03-18,23,4.0,5,0.0,81,1.0,3,9,15,13,2,39,1,1,1,2,9,0,0,0,1,0,0,1,Promising
